朝楼,犬柳磊荐,瘤开,厚啦,窜拌
2021-01-22,14.0,面巢,6.3966401190871625e-06,0.6666666666666666
2021-01-23,9.0,面巢,4.112125790841747e-06,0.6666666666666666
2021-01-24,6.0,面巢,2.7414171938944983e-06,0.6666666666666666
2021-01-25,5.0,面巢,2.2845143282454153e-06,0.6666666666666666
2021-01-26,5.0,面巢,2.2845143282454153e-06,0.6666666666666666
2021-01-27,4.0,面巢,1.8276114625963323e-06,0.6666666666666666
2021-01-28,1.0,面巢,4.569028656490831e-07,0.6666666666666666
2021-01-29,7.0,面巢,3.1983200595435812e-06,0.6666666666666666
2021-01-30,1.0,面巢,4.569028656490831e-07,0.6666666666666666
2021-01-31,1.0,面巢,4.569028656490831e-07,0.6666666666666666
2021-02-01,15.0,面巢,6.853542984736246e-06,0.6666666666666666
2021-02-02,23.0,面巢,1.050876590992891e-05,0.6666666666666666
2021-02-03,11.0,面巢,5.025931522139914e-06,0.6666666666666666
2021-02-04,9.0,面巢,4.112125790841747e-06,0.6666666666666666
2021-02-05,16.0,面巢,7.310445850385329e-06,0.6666666666666666
2021-02-06,5.0,面巢,2.2845143282454153e-06,0.6666666666666666
2021-02-07,4.0,面巢,1.8276114625963323e-06,0.6666666666666666
2021-02-08,1.0,面巢,4.569028656490831e-07,0.6666666666666666
2021-02-09,3.0,面巢,1.3707085969472491e-06,0.6666666666666666
2021-02-10,8.0,面巢,3.6552229251926646e-06,0.6666666666666666
2021-02-11,13.0,面巢,5.93973725343808e-06,0.6666666666666666
2021-02-12,9.0,面巢,4.112125790841747e-06,0.6666666666666666
2021-02-13,8.0,面巢,3.6552229251926646e-06,0.6666666666666666
2021-02-14,23.0,面巢,1.050876590992891e-05,0.6666666666666666
2021-02-15,51.0,面巢,2.3302046148103237e-05,0.5
2021-02-16,16.0,面巢,7.310445850385329e-06,0.5
2021-02-17,11.0,面巢,5.025931522139914e-06,0.5
2021-02-18,11.0,面巢,5.025931522139914e-06,0.5
2021-02-19,9.0,面巢,4.112125790841747e-06,0.5
2021-02-20,6.0,面巢,2.7414171938944983e-06,0.5
2021-02-21,4.0,面巢,1.8276114625963323e-06,0.5
2021-02-22,10.0,面巢,4.569028656490831e-06,0.5
2021-02-23,8.0,面巢,3.6552229251926646e-06,0.5
2021-02-24,9.0,面巢,4.112125790841747e-06,0.5
2021-02-25,2.0,面巢,9.138057312981662e-07,0.5
2021-02-26,3.0,面巢,1.3707085969472491e-06,0.5
2021-02-27,0.0,面巢,0.0,0.5
2021-02-28,1.0,面巢,4.569028656490831e-07,0.5
2021-03-01,2.0,面巢,9.138057312981662e-07,0.5
2021-03-02,1.0,面巢,4.569028656490831e-07,0.5
2021-03-03,4.0,面巢,1.8276114625963323e-06,0.5
2021-03-04,5.0,面巢,2.2845143282454153e-06,0.5
2021-03-05,4.0,面巢,1.8276114625963323e-06,0.5
2021-03-06,6.0,面巢,2.7414171938944983e-06,0.5
2021-03-07,8.0,面巢,3.6552229251926646e-06,0.5
2021-03-08,7.0,面巢,3.1983200595435812e-06,0.5
2021-03-09,4.0,面巢,1.8276114625963323e-06,0.5
2021-03-10,3.0,面巢,1.3707085969472491e-06,0.5
2021-03-11,8.0,面巢,3.6552229251926646e-06,0.5
